2.0625000 58
0.0000000 166 673641
0.0000000 167 254353
0.0000000 168 598732
0.0000000 169 879320
0.0000000 170 691066
0.0000000 171 327248
0.0000000 172 829155
0.0000000 173 103324
0.0000000 174 570406
0.0000000 175 325174
0.0000000 176 630312
0.0000000 177 183057
0.0000000 178 823474
0.0000000 179 419853
0.0000000 180 685553
0.0000000 181 90915
0.0000000 182 711759
0.0000000 183 189549
0.0000000 184 747930
0.0000000 185 446773
0.0000000 186 586435
0.0000000 187 89210
0.0000000 188 638896
0.0000000 189 805529
0.0000000 190 670018
0.0000000 191 688251
0.0000000 192 826034
0.0000000 193 155541
0.0000000 194 291549
0.0000000 195 698786
0.0000000 196 82859
0.0000000 197 581466
0.0000000 198 396331
0.0000000 199 67530
0.0000000 200 257682
0.0000000 2 0
0.0000000 16 0
0.0000000 59 0
0.0000000 65 0
0.0000000 105 0
0.0000000 27 0
0.0000000 56 0
0.0000000 141 0
0.0000000 6 0
0.0000000 175 0
0.0000000 119 0
0.0000000 39 0
0.0000000 139 0
0.0000000 117 0
0.0000000 9 0
0.0000000 28 0
0.0000000 113 0
0.0000000 182 0
0.0000000 80 0
0.0000000 95 0
0.0000000 193 0
0.0000000 120 0
0.0000000 23 0
0.0000000 81 0
0.0000000 38 0
0.0000000 43 0
0.0000000 177 0
0.0000000 191 0
0.0000000 122 0
0.0000000 61 0
0.0000000 170 0
0.0000000 11 0
0.0000000 154 0
0.0000000 172 0
0.0000000 41 0
0.0000000 87 0
0.0000000 36 0
0.0000000 155 0
0.0000000 58 0
0.0000000 107 0
0.0000000 140 0
0.0000000 15 0
0.0000000 198 0
0.0000000 94 0
0.0000000 42 0
0.0000000 51 0
0.0000000 179 0
0.0000000 21 0
0.0000000 52 0
0.0000000 108 0
0.0000000 147 0
0.0000000 132 0
0.0000000 194 0
0.0000000 197 0
0.0000000 73 0
0.0000000 102 0
0.0000000 200 0
0.0000000 72 0
0.0000000 1 0
0.0000000 131 0
0.0000000 40 0
0.0000000 88 0
0.0000000 164 0
0.0000000 109 0
0.0000000 148 0
0.0000000 46 0
0.0000000 60 0
0.0000000 82 0
0.0000000 86 0
0.0000000 98 0
0.0000000 103 0
0.0000000 47 430757
0.0000000 64 348836
0.0000000 143 295173
0.0000000 123 0
0.0000000 66 0
0.0000000 83 0
0.0000000 133 0
0.0000000 26 0
0.0000000 189 0
0.0000000 45 53690
0.0000000 162 57598
0.0000000 4 0
0.0000000 55 0
0.0000000 62 0
0.0000000 116 0
0.0000000 165 0
0.0000000 171 0
0.0000000 180 0
0.0000000 22 0
0.0000000 159 0
0.0000000 79 32562
0.0000000 129 183712
0.0000000 156 132561
0.0000000 29 0
0.0000000 74 0
0.0000000 124 89210
0.0000000 14 0
0.0000000 30 0
0.0000000 138 0
0.0000000 101 0
0.0000000 152 0
0.0000000 44 63651
0.0000000 84 80839
0.0000000 37 85930
0.0000000 90 46630
0.0000000 112 0
0.0000000 125 0
0.0000000 149 0
0.0000000 166 0
0.0000000 110 570951
0.0000000 185 337960
0.0000000 96 0
0.0000000 99 0
0.0000000 54 0
0.0000000 77 0
0.0000000 153 0
0.0000000 33 354170
0.0000000 186 216780
0.0000000 35 118676
0.0000000 53 88522
0.0000000 71 28856
0.0000000 136 58029
0.0000000 151 141732
0.0000000 161 93243
0.0000000 188 91839
0.0000000 106 0
0.0000000 8 20793
0.0000000 121 38543
0.0000000 142 82395
0.0000000 24 192108
0.0000000 115 140819
0.0000000 13 101120
0.0000000 57 193319
0.0000000 111 127491
0.0000000 127 77664
0.0000000 128 120987
0.0000000 150 7363
0.0000000 174 121153
0.0000000 176 133877
0.0000000 63 248293
0.0000000 145 89666
0.0000000 34 30036
0.0000000 48 46975
0.0000000 67 50488
0.0000000 69 33019
0.0000000 160 47371
0.0044792 192 0
0.0052281 5 17456
0.0052281 7 76792
0.0052281 17 25711
0.0052281 130 36272
0.0052281 169 81340
0.0071931 89 0
0.0071931 168 0
0.0071931 195 0
0.0094609 134 350959
0.0296554 10 757114
0.0388607 32 0
0.0388608 110 0
0.0388608 185 0
0.0388609 33 0
0.0388609 186 0
0.0388609 63 0
0.0388609 145 0
0.0388612 5 1527
0.0388612 7 6721
0.0388612 17 2250
0.0388612 130 3174
0.0388612 169 7119
0.0388612 10 682893
0.0589736 75 79366
0.0589736 114 367552
0.0595942 163 0
0.0602100 31 420888
0.0602100 49 389649
0.0602100 50 177427
0.0602100 158 24967
0.0602101 75 73779
0.0602101 114 341678
0.0658245 25 72389
0.0658245 91 272948
0.0658245 178 436889
0.0662185 93 0
0.0662185 184 0
0.0662185 196 0
0.0803056 97 225212
0.0803056 118 24100
0.0803060 25 65995
0.0803060 91 248839
0.0803060 178 398300
0.0842637 68 22289
0.0842637 76 68625
0.0842642 13 7859
0.0842642 57 15024
0.0842642 111 9908
0.0842642 127 6036
0.0842642 128 9403
0.0842642 150 572
0.0842642 174 9416
0.0842642 176 10404
0.0842642 10 571156
0.0842645 31 300440
0.0842645 49 278141
0.0842645 50 126651
0.0842645 158 17822
0.0842645 75 55948
0.0842645 114 259103
0.0842646 25 56074
0.0842646 91 211434
0.0842646 178 338429
0.0938573 137 0
0.0938573 187 0
0.0938573 124 0
0.0938574 47 41411
0.0938574 64 33535
0.0938574 143 28376
0.0938577 79 3130
0.0938577 129 17661
0.0938577 156 12743
0.0938580 31 288210
0.0938580 49 266819
0.0938580 50 121495
0.0938580 158 17096
0.0938585 37 8260
0.0938585 90 4482
0.0938585 134 273289
0.0938585 31 270698
0.0938585 49 250606
0.0938585 50 114112
0.0938585 158 16057
0.0938637 75 55634
0.0938637 114 257652
0.0938746 25 55910
0.0938746 91 210818
0.0938746 178 337444
0.1127705 126 0
0.1320516 135 0
0.1320516 173 0
0.1320524 47 0
0.1320524 64 0
0.1320524 143 0
0.1320528 45 0
0.1320528 162 0
0.1320535 79 0
0.1320535 129 0
0.1320535 156 0
0.1320553 44 39999
0.1320553 84 50801
0.1320553 10 541118
0.1320565 37 0
0.1320565 90 0
0.1320565 134 265029
0.1320653 31 267535
0.1320653 49 247678
0.1320653 50 112779
0.1320653 158 15869
0.1322696 75 55600
0.1322696 114 257498
0.1326825 25 55892
0.1326825 91 210753
0.1326825 178 337340
0.1328755 190 0
0.1515805 85 27303
0.1515805 157 52916
0.1515805 134 120546
0.1515810 24 30533
0.1515810 115 22382
0.1515811 75 26907
0.1515811 114 124616
0.1515811 25 29980
0.1515811 91 113046
0.1515811 178 180947
0.1569779 100 0
0.1569779 104 0
0.1569780 31 53945
0.1569780 49 49941
0.1569780 50 22740
0.1569780 158 3199
0.1569784 75 24657
0.1569784 114 114196
0.1569788 25 28807
0.1569788 91 108625
0.1569788 178 173871
0.1569865 35 104694
0.1569865 53 78092
0.1569865 71 25456
0.1569865 136 51192
0.1569865 151 125033
0.1569865 161 82257
0.1569865 188 81018
0.1569865 134 109560
0.1569865 25 27513
0.1569865 91 103746
0.1569865 178 166062
0.1569865 75 22735
0.1569865 114 105297
0.1569865 25 26511
0.1569865 91 99970
0.1569865 178 160018
0.1569865 31 51104
0.1569865 49 47311
0.1569865 50 21542
0.1569865 158 3030
0.1569865 75 22705
0.1569865 114 105158
0.1569865 25 26495
0.1569865 91 99911
0.1569865 178 159924
0.1569938 97 215791
0.1569938 118 23091
0.1569938 25 26401
0.1569938 91 99559
0.1569938 178 159361
0.1569959 8 18343
0.1569959 121 34002
0.1569959 142 72687
0.1569959 97 202920
0.1569959 118 21713
0.1569959 25 26273
0.1569959 91 99078
0.1569959 178 158592
0.1570924 5 1347
0.1570924 7 5929
0.1570924 17 1985
0.1570924 130 2800
0.1570924 169 6280
0.1570924 10 540279
0.1570925 75 22591
0.1570925 114 104633
0.1570926 25 26140
0.1570926 91 98579
0.1570926 178 157793
0.1605617 3 0
0.1605617 144 0
0.1605617 35 48616
0.1605617 53 36263
0.1605617 71 11820
0.1605617 136 23771
0.1605617 151 58061
0.1605617 161 38197
0.1605617 188 37622
0.1605617 134 65500
0.1605618 8 8517
0.1605618 121 15789
0.1605618 142 33753
0.1605618 97 113511
0.1605618 118 12146
0.1605618 75 14885
0.1605618 114 68943
0.1605618 25 16050
0.1605618 91 60531
0.1605618 178 96890
0.1605621 31 39711
0.1605621 49 36763
0.1605621 50 16739
0.1605621 158 2354
0.1605621 75 14765
0.1605621 114 68387
0.1605621 25 15987
0.1605621 91 60295
0.1605621 178 96513
0.1605625 5 625
0.1605625 7 2753
0.1605625 17 921
0.1605625 130 1300
0.1605625 169 2916
0.1605625 10 536915
0.1605625 75 14309
0.1605625 114 66279
0.1605625 25 15456
0.1605625 91 58292
0.1605625 178 93308
0.1605632 34 0
0.1605632 48 0
0.1605632 67 0
0.1605632 69 0
0.1605632 160 0
0.1605632 31 20027
0.1605632 49 18540
0.1605632 50 8442
0.1605632 158 1187
0.1605632 97 86379
0.1605632 118 9242
0.1605632 25 15187
0.1605632 91 57279
0.1605632 178 91686
0.1605632 75 14101
0.1605632 114 65320
0.1605632 25 15079
0.1605632 91 56872
0.1605632 178 91034
0.1744381 183 11755
0.1744381 199 4188
0.1744381 10 359121
0.2580076 167 0
0.2580087 35 0
0.2580087 53 0
0.2580087 71 0
0.2580087 136 0
0.2580087 151 0
0.2580087 161 0
0.2580087 188 0
0.2580087 134 27303
0.2580107 25 10581
0.2580107 91 39908
0.2580107 178 63880
0.2580113 75 7421
0.2580113 114 34378
0.2580113 25 7100
0.2580113 91 26780
0.2580113 178 42867
0.2580114 97 53621
0.2580114 118 5737
0.2580114 25 6775
0.2580114 91 25557
0.2580114 178 40909
0.2580121 8 0
0.2580121 121 0
0.2580121 142 0
0.2580121 97 8868
0.2580121 118 948
0.2580121 25 6332
0.2580121 91 23886
0.2580121 178 38235
0.2580169 31 10150
0.2580169 49 9396
0.2580169 50 4278
0.2580169 158 601
0.2580169 75 7317
0.2580169 114 33896
0.2580169 25 6277
0.2580169 91 23681
0.2580169 178 37908
0.2580350 5 0
0.2580350 7 0
0.2580350 17 0
0.2580350 130 0
0.2580350 169 0
0.2580350 10 356205
0.2580350 75 6922
0.2580350 114 32070
0.2580350 25 5817
0.2580350 91 21946
0.2580350 178 35130
0.2764633 18 0
0.2764633 92 0
0.2764633 10 71972
0.2799521 12 18543
0.2799521 78 8759
0.7513862 20 0
0.7513862 146 0
0.7513862 1 0
0.7513862 2 0
0.7513862 3 0
0.7513862 4 0
0.7513862 5 0
0.7513862 6 0
0.7513862 7 0
0.7513862 8 0
0.7513862 9 0
0.7513862 10 0
0.7513862 11 0
0.7513862 12 0
0.7513862 13 0
0.7513862 14 0
0.7513862 15 0
0.7513862 16 0
0.7513862 17 0
0.7513862 18 0
0.7513862 19 0
0.7513862 20 0
0.7513862 21 0
0.7513862 22 0
0.7513862 23 0
0.7513862 24 0
0.7513862 25 0
0.7513862 26 0
0.7513862 27 0
0.7513862 28 0
0.7513862 29 0
0.7513862 30 0
0.7513862 31 0
0.7513862 32 0
0.7513862 33 0
0.7513862 34 0
0.7513862 35 0
0.7513862 36 0
0.7513862 37 0
0.7513862 38 0
0.7513862 39 0
0.7513862 40 0
0.7513862 41 0
0.7513862 42 0
0.7513862 43 0
0.7513862 44 0
0.7513862 45 0
0.7513862 46 0
0.7513862 47 0
0.7513862 48 0
0.7513862 49 0
0.7513862 50 0
0.7513862 51 0
0.7513862 52 0
0.7513862 53 0
0.7513862 54 0
0.7513862 55 0
0.7513862 56 0
0.7513862 57 0
0.7513862 58 0
0.7513862 59 0
0.7513862 60 0
0.7513862 61 0
0.7513862 62 0
0.7513862 63 0
0.7513862 64 0
0.7513862 65 0
0.7513862 66 0
0.7513862 67 0
0.7513862 68 0
0.7513862 69 0
0.7513862 70 0
0.7513862 71 0
0.7513862 72 0
0.7513862 73 0
0.7513862 74 0
0.7513862 75 0
0.7513862 76 0
0.7513862 77 0
0.7513862 78 0
0.7513862 79 0
0.7513862 80 0
0.7513862 81 0
0.7513862 82 0
0.7513862 83 0
0.7513862 84 0
0.7513862 85 0
0.7513862 86 0
0.7513862 87 0
0.7513862 88 0
0.7513862 89 0
0.7513862 90 0
0.7513862 91 0
0.7513862 92 0
0.7513862 93 0
0.7513862 94 0
0.7513862 95 0
0.7513862 96 0
0.7513862 97 0
0.7513862 98 0
0.7513862 99 0
0.7513862 100 0
0.7513862 101 0
0.7513862 102 0
0.7513862 103 0
0.7513862 104 0
0.7513862 105 0
0.7513862 106 0
0.7513862 107 0
0.7513862 108 0
0.7513862 109 0
0.7513862 110 0
0.7513862 111 0
0.7513862 112 0
0.7513862 113 0
0.7513862 114 0
0.7513862 115 0
0.7513862 116 0
0.7513862 117 0
0.7513862 118 0
0.7513862 119 0
0.7513862 120 0
0.7513862 121 0
0.7513862 122 0
0.7513862 123 0
0.7513862 124 0
0.7513862 125 0
0.7513862 126 0
0.7513862 127 0
0.7513862 128 0
0.7513862 129 0
0.7513862 130 0
0.7513862 131 0
0.7513862 132 0
0.7513862 133 0
0.7513862 134 0
0.7513862 135 0
0.7513862 136 0
0.7513862 137 0
0.7513862 138 0
0.7513862 139 0
0.7513862 140 0
0.7513862 141 0
0.7513862 142 0
0.7513862 143 0
0.7513862 144 0
0.7513862 145 0
0.7513862 146 0
0.7513862 147 0
0.7513862 148 0
0.7513862 149 0
0.7513862 150 0
0.7513862 151 0
0.7513862 152 0
0.7513862 153 0
0.7513862 154 0
0.7513862 155 0
0.7513862 156 0
0.7513862 157 0
0.7513862 158 0
0.7513862 159 0
0.7513862 160 0
0.7513862 161 0
0.7513862 162 0
0.7513862 163 0
0.7513862 164 0
0.7513862 165 0
0.7513862 166 0
0.7513862 167 0
0.7513862 168 0
0.7513862 169 0
0.7513862 170 0
0.7513862 171 0
0.7513862 172 0
0.7513862 173 0
0.7513862 174 0
0.7513862 175 0
0.7513862 176 0
0.7513862 177 0
0.7513862 178 0
0.7513862 179 0
0.7513862 180 0
0.7513862 181 0
0.7513862 182 0
0.7513862 183 0
0.7513862 184 0
0.7513862 185 0
0.7513862 186 0
0.7513862 187 0
0.7513862 188 0
0.7513862 189 0
0.7513862 190 0
0.7513862 191 0
0.7513862 192 0
0.7513862 193 0
0.7513862 194 0
0.7513862 195 0
0.7513862 196 0
0.7513862 197 0
0.7513862 198 0
0.7513862 199 0
0.7513862 200 0

26941.3202424 980
0.0000000 1 1
0.0000000 2 1
0.0000000 3 1
0.0000000 4 1
0.0000000 5 1
0.0000000 6 2
0.0000000 7 2
0.0000000 8 2
0.0000000 9 2
0.0000000 10 4
0.0000000 11 4
0.0000000 12 4
0.0000000 13 4
0.0000000 14 8
0.0000000 15 8
0.0000000 16 8
0.0000000 17 8
0.0000000 18 16
0.0000000 19 16
0.0000000 20 16
0.0000000 21 16
0.0000000 22 32
0.0000000 23 32
0.0000000 24 32
0.0000000 25 32
0.0000000 26 64
0.0000000 27 64
0.0000000 28 64
0.0000000 29 64
0.0000000 30 128
0.0000000 31 128
0.0000000 32 128
0.0000000 33 128
0.0000000 34 256
0.0000000 35 256
0.0000000 36 256
0.0000000 37 256
0.0000000 38 512
0.0000000 39 512
0.0000000 40 512
0.0000000 41 512
0.0000000 42 1024
0.0000000 43 1024
0.0000000 44 1024
0.0000000 45 1024
0.0000000 46 2048
0.0000000 47 2048
0.0000000 48 2048
0.0000000 49 2048
0.0000000 50 4096
0.0000000 51 4096
0.0000000 52 4096
0.0000000 53 4096
0.0000000 54 8192
0.0000000 55 8192
0.0000000 56 8192
0.0000000 57 8192
0.0000000 58 16384
0.0000000 59 16384
0.0000000 60 16384
0.0000000 61 16384
0.0000000 62 32768
0.0000000 63 32768
0.0000000 64 32768
0.0000000 65 32768
0.0000000 66 65536
0.0000000 67 65536
0.0000000 68 65536
0.0000000 69 65536
0.0000000 70 131072
0.0000000 71 131072
0.0000000 72 131072
0.0000000 73 131072
0.0000000 74 262144
0.0000000 75 262144
0.0000000 76 262144
0.0000000 77 262144
0.0000000 78 524288
0.0000000 79 524288
0.0000000 80 524288
0.0000000 81 524288
0.0000000 82 1
0.0000000 83 1
0.0000000 84 1
0.0000000 85 1
0.0000000 86 1
0.0000000 87 2
0.0000000 88 2
0.0000000 89 2
0.0000000 90 2
0.0000000 91 4
0.0000000 92 4
0.0000000 93 4
0.0000000 94 4
0.0000000 95 8
0.0000000 96 8
0.0000000 97 8
0.0000000 98 8
0.0000000 99 16
0.0000000 100 16
0.0000000 101 16
0.0000000 102 16
0.0000000 103 32
0.0000000 104 32
0.0000000 105 32
0.0000000 106 32
0.0000000 107 64
0.0000000 108 64
0.0000000 109 64
0.0000000 110 64
0.0000000 111 128
0.0000000 112 128
0.0000000 113 128
0.0000000 114 128
0.0000000 115 256
0.0000000 116 256
0.0000000 117 256
0.0000000 118 256
0.0000000 119 512
0.0000000 120 512
0.0000000 121 512
0.0000000 122 512
0.0000000 123 1024
0.0000000 124 1024
0.0000000 125 1024
0.0000000 126 1024
0.0000000 127 2048
0.0000000 128 2048
0.0000000 129 2048
0.0000000 130 2048
0.0000000 131 4096
0.0000000 132 4096
0.0000000 133 4096
0.0000000 134 4096
0.0000000 135 8192
0.0000000 136 8192
0.0000000 137 8192
0.0000000 138 8192
0.0000000 139 16384
0.0000000 140 16384
0.0000000 141 16384
0.0000000 142 16384
0.0000000 143 32768
0.0000000 144 32768
0.0000000 145 32768
0.0000000 146 32768
0.0000000 147 65536
0.0000000 148 65536
0.0000000 149 65536
0.0000000 150 65536
0.0000000 151 131072
0.0000000 152 131072
0.0000000 153 131072
0.0000000 154 131072
0.0000000 155 262144
0.0000000 156 262144
0.0000000 157 262144
0.0000000 158 262144
0.0000000 159 524288
0.0000000 160 524288
0.0000000 161 524288
0.0000000 162 524288
0.0000000 163 1
0.0000000 164 1
0.0000000 165 1
0.0000000 166 1
0.0000000 167 1
0.0000000 168 2
0.0000000 169 2
0.0000000 170 2
0.0000000 171 2
0.0000000 172 4
0.0000000 173 4
0.0000000 174 4
0.0000000 175 4
0.0000000 176 8
0.0000000 177 8
0.0000000 178 8
0.0000000 179 8
0.0000000 180 16
0.0000000 181 16
0.0000000 182 16
0.0000000 183 16
0.0000000 184 32
0.0000000 185 32
0.0000000 186 32
0.0000000 187 32
0.0000000 188 64
0.0000000 189 64
0.0000000 190 64
0.0000000 191 64
0.0000000 192 128
0.0000000 193 128
0.0000000 194 128
0.0000000 195 128
0.0000000 196 256
0.0000000 197 256
0.0000000 198 256
0.0000000 199 256
0.0039864 76 131072
0.0039864 77 131072
0.0039864 78 262144
0.0101718 80 0
0.0101718 81 0
0.0101718 161 0
0.0101718 162 0
0.0101718 198 0
0.0101718 199 0
0.0101718 76 0
0.0101718 77 0
0.0101718 78 0
0.0184679 157 0
0.0184679 158 0
0.0184679 159 0
0.0186157 145 16384
0.0186157 146 16384
0.0186157 147 32768
0.0192464 141 4096
0.0192464 142 4096
0.0192464 143 8192
0.0372162 68 32768
0.0372162 69 32768
0.0372162 70 65536
0.0375561 153 0
0.0375561 154 0
0.0375561 155 0
0.0411105 72 0
0.0411105 73 0
0.0411105 74 0
0.0411105 68 0
0.0411105 69 0
0.0411105 70 0
0.0527480 149 0
0.0527480 150 0
0.0527480 151 0
0.0527480 145 0
0.0527480 146 0
0.0527480 147 0
0.0527480 141 0
0.0527480 142 0
0.0527480 143 0
0.0551118 64 0
0.0551118 65 0
0.0551118 66 0
0.0819810 79 262144
0.1156161 160 262144
0.1360623 75 131072
0.1360623 79 131072
0.1461870 156 131072
0.1461870 160 131072
0.1610108 152 65536
0.1610108 156 65536
0.1610108 160 65536
0.2116379 60 0
0.2116379 61 0
0.2116379 62 0
0.2188255 56 0
0.2188255 57 0
0.2188255 58 0
0.2524450 71 65536
0.2524450 75 65536
0.2524450 79 65536
0.3702088 148 32768
0.3702088 152 32768
0.3702088 156 32768
0.3702088 160 32768
0.3988207 137 0
0.3988207 138 0
0.3988207 139 0
0.4648438 121 256
0.4648438 122 256
0.4648438 123 512
0.6577454 144 16384
0.6577454 148 16384
0.6577454 152 16384
0.6577454 156 16384
0.6577454 160 16384
0.7008752 133 0
0.7008752 134 0
0.7008752 135 0
0.7028369 67 32768
0.7028369 71 32768
0.7028369 75 32768
0.7028369 79 32768
1.1296124 129 0
1.1296124 130 0
1.1296124 131 0
1.2000500 52 0
1.2000500 53 0
1.2000500 54 0
1.3663415 63 16384
1.3663415 67 16384
1.3663415 71 16384
1.3663415 75 16384
1.3663415 79 16384
1.5284918 48 0
1.5284918 49 0
1.5284918 50 0
1.8112946 140 8192
1.8112946 144 8192
1.8112946 148 8192
1.8112946 152 8192
1.8112946 156 8192
1.8112946 160 8192
2.6020584 136 4096
2.6020584 140 4096
2.6020584 144 4096
2.6020584 148 4096
2.6020584 152 4096
2.6020584 156 4096
2.6020584 160 4096
3.7076764 59 8192
3.7076764 63 8192
3.7076764 67 8192
3.7076764 71 8192
3.7076764 75 8192
3.7076764 79 8192
4.6775992 125 0
4.6775992 126 0
4.6775992 127 0
4.6775992 121 0
4.6775992 122 0
4.6775992 123 0
4.7505740 44 0
4.7505740 45 0
4.7505740 46 0
5.2641264 117 0
5.2641264 118 0
5.2641264 119 0
6.6050589 55 4096
6.6050589 59 4096
6.6050589 63 4096
6.6050589 67 4096
6.6050589 71 4096
6.6050589 75 4096
6.6050589 79 4096
7.5549709 51 2048
7.5549709 55 2048
7.5549709 59 2048
7.5549709 63 2048
7.5549709 67 2048
7.5549709 71 2048
7.5549709 75 2048
7.5549709 79 2048
8.5095253 132 2048
8.5095253 136 2048
8.5095253 140 2048
8.5095253 144 2048
8.5095253 148 2048
8.5095253 152 2048
8.5095253 156 2048
8.5095253 160 2048
10.2034120 40 0
10.2034120 41 0
10.2034120 42 0
10.2659931 128 1024
10.2659931 132 1024
10.2659931 136 1024
10.2659931 140 1024
10.2659931 144 1024
10.2659931 148 1024
10.2659931 152 1024
10.2659931 156 1024
10.2659931 160 1024
22.4523515 194 0
22.4523515 195 0
22.4523515 196 0
22.9200654 36 0
22.9200654 37 0
22.9200654 38 0
28.6480909 47 1024
28.6480909 51 1024
28.6480909 55 1024
28.6480909 59 1024
28.6480909 63 1024
28.6480909 67 1024
28.6480909 71 1024
28.6480909 75 1024
28.6480909 79 1024
31.7414382 113 0
31.7414382 114 0
31.7414382 115 0
40.4687500 24 16
40.4687500 25 16
40.4687500 26 32
42.2656250 28 32
42.2656250 29 32
42.2656250 30 64
42.2656250 24 8
42.2656250 25 8
42.2656250 26 16
43.4893296 32 0
43.4893296 33 0
43.4893296 34 0
43.4893296 28 0
43.4893296 29 0
43.4893296 30 0
43.4893296 24 0
43.4893296 25 0
43.4893296 26 0
46.1915903 124 512
46.1915903 128 512
46.1915903 132 512
46.1915903 136 512
46.1915903 140 512
46.1915903 144 512
46.1915903 148 512
46.1915903 152 512
46.1915903 156 512
46.1915903 160 512
48.9605628 109 0
48.9605628 110 0
48.9605628 111 0
60.0747530 116 128
60.2532447 43 512
60.2532447 47 512
60.2532447 51 512
60.2532447 55 512
60.2532447 59 512
60.2532447 63 512
60.2532447 67 512
60.2532447 71 512
60.2532447 75 512
60.2532447 79 512
61.3474689 105 0
61.3474689 106 0
61.3474689 107 0
73.3511758 190 0
73.3511758 191 0
73.3511758 192 0
94.9501092 120 128
94.9501092 124 128
94.9501092 128 128
94.9501092 132 128
94.9501092 136 128
94.9501092 140 128
94.9501092 144 128
94.9501092 148 128
94.9501092 152 128
94.9501092 156 128
94.9501092 160 128
138.9820911 39 256
138.9820911 43 256
138.9820911 47 256
138.9820911 51 256
138.9820911 55 256
138.9820911 59 256
138.9820911 63 256
138.9820911 67 256
138.9820911 71 256
138.9820911 75 256
138.9820911 79 256
169.3125000 178 4
169.3125000 179 4
169.3125000 180 8
175.8972955 35 128
175.8972955 39 128
175.8972955 43 128
175.8972955 47 128
175.8972955 51 128
175.8972955 55 128
175.8972955 59 128
175.8972955 63 128
175.8972955 67 128
175.8972955 71 128
175.8972955 75 128
175.8972955 79 128
184.4568379 186 0
184.4568379 187 0
184.4568379 188 0
211.6371443 197 128
246.7428068 20 0
246.7428068 21 0
246.7428068 22 0
247.2049845 101 0
247.2049845 102 0
247.2049845 103 0
289.8147203 112 64
289.8147203 116 64
289.8147203 120 64
289.8147203 124 64
289.8147203 128 64
289.8147203 132 64
289.8147203 136 64
289.8147203 140 64
289.8147203 144 64
289.8147203 148 64
289.8147203 152 64
289.8147203 156 64
289.8147203 160 64
321.7776534 16 0
321.7776534 17 0
321.7776534 18 0
362.0177909 193 64
362.0177909 197 64
368.1034189 182 0
368.1034189 183 0
368.1034189 184 0
368.1034189 178 0
368.1034189 179 0
368.1034189 180 0
368.4977614 27 32
375.4337690 31 32
375.4337690 35 32
375.4337690 39 32
375.4337690 43 32
375.4337690 47 32
375.4337690 51 32
375.4337690 55 32
375.4337690 59 32
375.4337690 63 32
375.4337690 67 32
375.4337690 71 32
375.4337690 75 32
375.4337690 79 32
498.6261101 108 32
498.6261101 112 32
498.6261101 116 32
498.6261101 120 32
498.6261101 124 32
498.6261101 128 32
498.6261101 132 32
498.6261101 136 32
498.6261101 140 32
498.6261101 144 32
498.6261101 148 32
498.6261101 152 32
498.6261101 156 32
498.6261101 160 32
661.1337422 97 0
661.1337422 98 0
661.1337422 99 0
756.5000000 4 0
756.5000000 5 0
756.5000000 6 1
852.3793711 93 0
852.3793711 94 0
852.3793711 95 0
856.2500000 8 1
856.2500000 9 1
856.2500000 10 2
947.8888267 12 0
947.8888267 13 0
947.8888267 14 0
947.8888267 8 0
947.8888267 9 0
947.8888267 10 0
957.1039797 174 0
957.1039797 175 0
957.1039797 176 0
1047.6388267 4 0
1047.6388267 5 0
1047.6388267 6 0
1064.8682705 189 32
1064.8682705 193 32
1064.8682705 197 32
1207.0591352 185 16
1207.0591352 189 16
1207.0591352 193 16
1207.0591352 197 16
1582.4994403 19 8
1587.4269899 170 0
1587.4269899 171 0
1587.4269899 172 0
1588.0824006 23 8
1588.0824006 27 8
1588.0824006 31 8
1588.0824006 35 8
1588.0824006 39 8
1588.0824006 43 8
1588.0824006 47 8
1588.0824006 51 8
1588.0824006 55 8
1588.0824006 59 8
1588.0824006 63 8
1588.0824006 67 8
1588.0824006 71 8
1588.0824006 75 8
1588.0824006 79 8
1676.3911801 104 16
1676.3911801 108 16
1676.3911801 112 16
1676.3911801 116 16
1676.3911801 120 16
1676.3911801 124 16
1676.3911801 128 16
1676.3911801 132 16
1676.3911801 136 16
1676.3911801 140 16
1676.3911801 144 16
1676.3911801 148 16
1676.3911801 152 16
1676.3911801 156 16
1676.3911801 160 16
1691.5393400 100 8
1691.5393400 104 8
1691.5393400 108 8
1691.5393400 112 8
1691.5393400 116 8
1691.5393400 120 8
1691.5393400 124 8
1691.5393400 128 8
1691.5393400 132 8
1691.5393400 136 8
1691.5393400 140 8
1691.5393400 144 8
1691.5393400 148 8
1691.5393400 152 8
1691.5393400 156 8
1691.5393400 160 8
2440.8108176 181 8
2440.8108176 185 8
2440.8108176 189 8
2440.8108176 193 8
2440.8108176 197 8
2516.3146856 89 0
2516.3146856 90 0
2516.3146856 91 0
2600.8747202 15 4
2600.8747202 19 4
2600.8747202 23 4
2600.8747202 27 4
2600.8747202 31 4
2600.8747202 35 4
2600.8747202 39 4
2600.8747202 43 4
2600.8747202 47 4
2600.8747202 51 4
2600.8747202 55 4
2600.8747202 59 4
2600.8747202 63 4
2600.8747202 67 4
2600.8747202 71 4
2600.8747202 75 4
2600.8747202 79 4
3377.9073428 85 0
3377.9073428 86 0
3377.9073428 87 0
3496.8470668 11 2
3496.8470668 15 2
3496.8470668 19 2
3496.8470668 23 2
3496.8470668 27 2
3496.8470668 31 2
3496.8470668 35 2
3496.8470668 39 2
3496.8470668 43 2
3496.8470668 47 2
3496.8470668 51 2
3496.8470668 55 2
3496.8470668 59 2
